Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
62035,62035,1986/07/17 00:00:00,Quality,2641.00,Fluoride as F,,0.82,mg/L,43,Raw Data,
62035,62035,1986/07/17 01:00:00,Quality,2641.00,Fluoride as F,,0.76,mg/L,43,Raw Data,
70857,70857,1993/03/04 00:00:00,Quality,2641.00,Fluoride as F,,0.20,mg/L,47,Raw Data,
70857,70857,2008/09/08 13:25:00,Quality,2641.00,Fluoride as F,,0.18,mg/L,47,Raw Data,
73402,73402,1986/07/24 00:00:00,Quality,2641.00,Fluoride as F,,0.45,mg/L,43,Raw Data,
73402,73402,1986/07/24 01:00:00,Quality,2641.00,Fluoride as F,,0.45,mg/L,43,Raw Data,
73402,73402,1986/08/05 00:00:00,Quality,2641.00,Fluoride as F,,0.46,mg/L,43,Raw Data,
73402,73402,1986/08/07 00:00:00,Quality,2641.00,Fluoride as F,,0.49,mg/L,43,Raw Data,
75365,75365,1993/03/23 00:00:00,Quality,2641.00,Fluoride as F,,0.89,mg/L,43,Raw Data,
75365,75365,2002/03/16 02:00:00,Quality,2641.00,Fluoride as F,,1.00,mg/L,43,Raw Data,
75365,75365,2008/09/04 09:50:00,Quality,2641.00,Fluoride as F,,0.86,mg/L,43,Raw Data,
77225,77225,1985/04/11 00:00:00,Quality,2641.00,Fluoride as F,,0.37,mg/L,43,Raw Data,
