Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
222200,SNOWY R @ JARRAHMOND,2011/08/15 15:05:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/09/12 14:10:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/10/17 12:15:00,Quality,2821.00,Total Zinc,,0.012,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/11/14 13:20:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2011/12/19 09:00:00,Quality,2821.00,Total Zinc,,0.006,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/01/16 10:35:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/02/20 13:10:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/03/22 12:30:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/04/16 12:40:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/05/21 14:45:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/06/18 14:35:00,Quality,2821.00,Total Zinc,,0.013,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/07/16 14:05:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/08/20 16:30:00,Quality,2821.00,Total Zinc,,0.031,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/09/17 11:05:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/10/15 16:30:00,Quality,2821.00,Total Zinc,,0.038,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/11/19 12:34:00,Quality,2821.00,Total Zinc,,0.009,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2012/12/17 15:10:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/01/17 13:30:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/03/26 13:55:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/04/15 16:00:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/05/27 15:45:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
