Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
105821,105821,1986/03/21 03:00:00,Quality,2311.00,Chloride as Cl,,460.0,mg/L,43,Raw Data,
105936,105936,2008/07/16 17:09:00,Quality,2311.00,Chloride as Cl,,404.0,mg/L,43,Raw Data,
105936,105936,2012/10/10 14:05:00,Quality,2311.00,Chloride as Cl,,465.0,mg/L,43,Raw Data,
105936,105936,2014/03/25 13:17:00,Quality,2311.00,Chloride as Cl,,439.0,mg/L,43,Raw Data,
105936,105936,2014/10/14 13:44:00,Quality,2311.00,Chloride as Cl,,447.0,mg/L,43,Raw Data,
105936,105936,2016/12/09 13:48:00,Quality,2311.00,Chloride as Cl,,400.0,mg/L,44,Raw Data,
107720,107720,1988/10/27 00:00:00,Quality,2311.00,Chloride as Cl,,180.0,mg/L,43,Raw Data,
107720,107720,2009/05/07 16:45:00,Quality,2311.00,Chloride as Cl,,155.0,mg/L,43,Raw Data,
107720,107720,2009/05/07 17:00:00,Quality,2311.00,Chloride as Cl,,155.0,mg/L,43,Raw Data,
107928,107928,1990/03/13 00:00:00,Quality,2311.00,Chloride as Cl,,1300.0,mg/L,43,Raw Data,
107928,107928,1990/08/14 00:00:00,Quality,2311.00,Chloride as Cl,,5400.0,mg/L,43,Raw Data,
107929,107929,1991/03/05 00:00:00,Quality,2311.00,Chloride as Cl,,1000.0,mg/L,43,Raw Data,
107929,107929,1991/03/05 01:00:00,Quality,2311.00,Chloride as Cl,,1000.0,mg/L,43,Raw Data,
107970,107970,1972/02/26 00:00:00,Quality,2311.00,Chloride as Cl,,44.0,mg/L,43,Raw Data,
107970,107970,2014/10/29 13:00:00,Quality,2311.00,Chloride as Cl,,61.0,mg/L,43,Raw Data,
108323,108323,1990/12/08 00:00:00,Quality,2311.00,Chloride as Cl,,390.0,mg/L,43,Raw Data,
108323,108323,1991/03/21 00:00:00,Quality,2311.00,Chloride as Cl,,450.0,mg/L,43,Raw Data,
108323,108323,1991/09/24 00:00:00,Quality,2311.00,Chloride as Cl,,450.0,mg/L,43,Raw Data,
108323,108323,1991/09/24 01:00:00,Quality,2311.00,Chloride as Cl,,450.0,mg/L,43,Raw Data,
108323,108323,2008/07/14 15:52:00,Quality,2311.00,Chloride as Cl,,389.0,mg/L,43,Raw Data,
108337,108337,1990/12/08 00:00:00,Quality,2311.00,Chloride as Cl,,510.0,mg/L,43,Raw Data,
108337,108337,1991/03/21 00:00:00,Quality,2311.00,Chloride as Cl,,520.0,mg/L,43,Raw Data,
108337,108337,2008/06/24 16:00:00,Quality,2311.00,Chloride as Cl,,430.0,mg/L,43,Raw Data,
108897,108897,1981/03/02 00:00:00,Quality,2311.00,Chloride as Cl,,36.0,mg/L,43,Raw Data,
108897,108897,1981/07/28 00:00:00,Quality,2311.00,Chloride as Cl,,41.0,mg/L,43,Raw Data,
108897,108897,1983/10/11 00:00:00,Quality,2311.00,Chloride as Cl,,42.0,mg/L,43,Raw Data,
108897,108897,1984/02/01 00:00:00,Quality,2311.00,Chloride as Cl,,41.0,mg/L,43,Raw Data,
108901,108901,1981/08/11 00:00:00,Quality,2311.00,Chloride as Cl,,79.0,mg/L,43,Raw Data,
108901,108901,1981/08/19 00:00:00,Quality,2311.00,Chloride as Cl,,105.0,mg/L,43,Raw Data,
108902,108902,1981/09/03 00:00:00,Quality,2311.00,Chloride as Cl,,84.0,mg/L,43,Raw Data,
