Site ID,Latitude,Longitude,Location method,Zone,RWC,CMA,Total depth (m),Suburb
WRK992389,-37.551621,144.19307,GLOBAL POSIT,55,Southern Rural Water,Melbourne Water CMA,150,Bunding
SP068252,-37.0611,143.56246,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,84,Bung Bong
SP069730,-37.06112,143.56261,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,105.5,Bung Bong
WRK062289,-37.10327343,143.5600214,GLOBAL POSIT,54,Goulburn-Murray Water,(Not set),18,Bung Bong
117636,-38.45168582,143.3297959,TRANSLATION,54,,(Not set),20,Bungador
117637,-38.45168582,143.3297959,TRANSLATION,54,,(Not set),10,Bungador
117638,-38.45168582,143.3297959,TRANSLATION,54,,(Not set),5,Bungador
117642,-38.44119378,143.3272808,TRANSLATION,54,,(Not set),20,Bungador
117643,-38.44119378,143.3272808,TRANSLATION,54,,(Not set),10,Bungador
117644,-38.44119378,143.3272808,TRANSLATION,54,,(Not set),5,Bungador
117648,-38.41915761,143.3297803,TRANSLATION,54,,(Not set),20,Bungador
117649,-38.41915761,143.3297803,TRANSLATION,54,,(Not set),10,Bungador
117650,-38.41915761,143.3297803,TRANSLATION,54,,(Not set),5,Bungador
119329,-37.55945549,143.9858408,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,20,Bungaree
119337,-37.56447389,144.0223414,GPS - SKM VA,55,Southern Rural Water,Corangamite CMA,66,Bungaree
119338,-37.56444822,144.0223501,GPS - SKM VA,55,Southern Rural Water,Corangamite CMA,8,Bungaree
119367,-37.56770834,143.9849257,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,19,Bungaree
WRK039950,-37.55051039,143.9877902,NOT KNOWN,54,Southern Rural Water,(Not set),,Bungaree
118873,-36.26201529,146.0650468,TRANSLATION,55,,(Not set),15.5,Bungeet
118884,-36.26380032,146.0627989,TRANSLATION,55,,(Not set),10,Bungeet
118885,-36.26198034,146.0605939,TRANSLATION,55,,(Not set),8,Bungeet
118889,-36.27029799,146.0529458,Not known,55,,(Not set),18,Bungeet
118867,-36.33333067,145.9672604,TRANSLATION,55,,(Not set),13,Bungeet West
118870,-36.31996241,145.9852599,TRANSLATION,55,,(Not set),15.5,Bungeet West
118872,-36.31822632,145.9930808,TRANSLATION,55,,(Not set),17.5,Bungeet West
118886,-36.32809443,145.987383,TRANSLATION,55,,(Not set),13,Bungeet West
118887,-36.32541838,145.9907599,TRANSLATION,55,,(Not set),14,Bungeet West
119380,-36.07644951,143.3733772,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,12.5,Bunguluke
119381,-36.07689233,143.3833104,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,8,Bunguluke
54574,-37.56569502,143.7100365,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,65,Bunkers Hill
71848,-38.10111412,145.7391526,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,67.06,Bunyip
WRK957473,-38.07514822,145.6981454,NOT KNOWN,55,,Melbourne Water CMA,20,Bunyip
36161,-35.80774072,144.3296076,TRANSLATION,55,,(Not set),22,Burkes Bridge
36162,-35.80774072,144.3296076,TRANSLATION,55,,(Not set),13.27,Burkes Bridge
36163,-35.81635296,144.311614,TRANSLATION,55,,(Not set),25,Burkes Bridge
36164,-35.81635296,144.311614,TRANSLATION,55,,(Not set),7.07,Burkes Bridge
110518,-35.80681573,144.3285326,TRANSLATION,55,,(Not set),267.3,Burkes Bridge
110519,-35.80681573,144.3285326,TRANSLATION,55,,(Not set),78,Burkes Bridge
118178,-36.67803363,143.5387823,TRANSLATION,54,,(Not set),19,Burkes Flat
118179,-36.67946489,143.5406243,TRANSLATION,54,,(Not set),14,Burkes Flat
118182,-36.66419279,143.5445919,TRANSLATION,54,,(Not set),19,Burkes Flat
118183,-36.66431911,143.5445849,TRANSLATION,54,,(Not set),14,Burkes Flat
118185,-36.65529084,143.533118,TRANSLATION,54,,(Not set),12,Burkes Flat
118191,-36.67408487,143.5393282,TRANSLATION,54,,(Not set),21.3,Burkes Flat
WRK952872,-37.231737,143.579899,TRANSLATION,54,Goulburn-Murray Water,North Central CMA,80,Burnbank
WRK952873,-37.231809,143.579938,TRANSLATION,54,Goulburn-Murray Water,North Central CMA,54,Burnbank
53661,-36.45925861,144.6689808,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,18,Burnewang
WRK007444,-36.48779002,144.62685,G-MW <30M VA,55,Goulburn-Murray Water,(Not set),55,Burnewang
53671,-36.52806262,144.8586569,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,61,Burramboot
53672,-36.52805451,144.858742,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,12,Burramboot
116715,-36.53050656,144.8633439,TRANSLATION,55,Goulburn-Murray Water,(Not set),38,Burramboot
116716,-36.52996661,144.858333,TRANSLATION,55,Goulburn-Murray Water,(Not set),38,Burramboot
116717,-36.54538171,144.7651936,TRANSLATION,55,Goulburn-Murray Water,(Not set),69,Burramboot
116722,-36.51860768,144.7553553,TRANSLATION,55,Goulburn-Murray Water,(Not set),46,Burramboot
116723,-36.51619775,144.7470503,TRANSLATION,55,Goulburn-Murray Water,(Not set),49,Burramboot
116724,-36.51475354,144.766075,TRANSLATION,55,Goulburn-Murray Water,(Not set),35,Burramboot
116726,-36.54566381,144.7562487,TRANSLATION,55,Goulburn-Murray Water,(Not set),91,Burramboot
53673,-35.98107564,145.8776655,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,120,Burramine
53674,-36.02624623,145.8773459,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,115,Burramine
53675,-35.98105275,145.8777499,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,16,Burramine
53676,-36.02623772,145.877369,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,19.5,Burramine
53677,-35.98112607,145.8776877,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,60,Burramine
53678,-36.02622584,145.8773732,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,20.5,Burramine
53679,-36.0698917,145.8854582,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,34,Burramine
114136,-36.04070821,145.8510286,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,94,Burramine
114137,-36.04070572,145.8509942,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,10,Burramine
114953,-36.01171759,145.8777571,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,42,Burramine
114954,-36.01170704,145.8778067,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,25,Burramine
WRK008340,-36.00138,145.8182,G-MW <30M VA,55,,(Not set),12,Burramine
WRK017725,-37.424818,145.700308,GLOBAL POSIT,55,Goulburn-Murray Water,Goulburn Broken CMA,12,Buxton
146024,-37.96138555,141.9029833,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,152.5,Byaduk
WRK957407,-36.28355923,146.4566183,NOT KNOWN,55,,North East CMA,5.64,Byawatha
WRK957408,-36.28165962,146.4552173,NOT KNOWN,55,,North East CMA,3.59,Byawatha
WRK957409,-36.28029479,146.4544474,NOT KNOWN,55,,North East CMA,6.85,Byawatha
WRK957410,-36.27906235,146.4570169,NOT KNOWN,55,,North East CMA,12.82,Byawatha
WRK957411,-36.28140421,146.4565442,NOT KNOWN,55,,North East CMA,11.49,Byawatha
WRK957414,-36.28142204,146.4564995,NOT KNOWN,55,,North East CMA,5.59,Byawatha
WRK957415,-36.28295976,146.4576246,NOT KNOWN,55,,North East CMA,12.91,Byawatha
WRK957416,-36.27866011,146.4597699,NOT KNOWN,55,,North East CMA,18.78,Byawatha
WRK957417,-36.27787449,146.4594859,NOT KNOWN,55,,North East CMA,7.9,Byawatha
WRK956872,-37.35913664,144.8840509,NOT KNOWN,55,,Melbourne Water CMA,14,Bylands
WRK956873,-37.36003741,144.8840256,NOT KNOWN,55,,Melbourne Water CMA,7,Bylands
WRK956876,-37.35727446,144.8807163,NOT KNOWN,55,,Melbourne Water CMA,10,Bylands
WRK008279,-36.38205419,145.1964869,G-MW DESKTOP,55,Goulburn-Murray Water,(Not set),12,Byrneside
WRK009502,-36.38942383,145.1819681,G-MW DESKTOP,55,Goulburn-Murray Water,(Not set),12.3,Byrneside
106102,-38.25901142,145.5064284,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,183.18,Caldermeade
109782,-38.25919968,145.5064897,GLOBAL POSIT,55,Southern Rural Water,Melbourne Water CMA,225.25,Caldermeade
36353,-36.2992046,144.1086399,TRANSLATION,55,,(Not set),3.4,Calivil
36356,-36.29887935,144.0401828,TRANSLATION,55,,(Not set),5.3,Calivil
54342,-36.23716283,144.0839038,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,151.79,Calivil
54343,-36.23716798,144.084115,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,100.28,Calivil
54346,-36.237156,144.083993,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,69,Calivil
54348,-36.24869342,144.0774336,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,125.5,Calivil
54349,-36.24865631,144.0773905,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,110,Calivil
54350,-36.24857446,144.0773602,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,46,Calivil
54352,-36.23716039,144.0838038,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,36,Calivil
WRK005829,-36.29832205,144.0774187,G-MW <30M VA,55,,(Not set),70,Calivil
WRK007806,-36.30884174,144.0838233,G-MW FIELD V,55,,(Not set),91,Calivil
WRK059856,-36.3113242,144.0642894,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,88,Calivil
WRK059857,-36.31129234,144.0642739,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,52.1,Calivil
WRK060334,-36.31127406,144.0642634,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,28,Calivil
WRK061344,-36.28518383,144.1306381,NOT KNOWN,55,Goulburn-Murray Water,(Not set),73,Calivil
WRK088679,-36.27482529,144.1162475,NOT KNOWN,55,Goulburn-Murray Water,(Not set),108,Calivil
WRK117036,-36.23710195,144.0841149,Not known,55,Goulburn-Murray Water,North Central CMA,,Calivil
116750,-36.78031932,142.745065,TRANSLATION,54,Grampians Wimmera Mallee Water,(Not set),36,Callawadda
107928,-36.61766823,144.0861036,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,82.5,Campbells Forest
107929,-36.61762376,144.0861276,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,30.7,Campbells Forest
75851,-35.99176319,143.8428723,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,42,Canary Island
54408,-36.45653796,145.5954511,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,51,Caniambo
54409,-36.45654307,145.5954486,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,15,Caniambo
116654,-36.48321373,145.6560545,TRANSLATION,55,,(Not set),100,Caniambo
116660,-36.47735996,145.6327147,TRANSLATION,55,Goulburn-Murray Water,(Not set),76,Caniambo
116661,-36.49025076,145.6564906,TRANSLATION,55,Goulburn-Murray Water,(Not set),68,Caniambo
116662,-36.4930357,145.6636996,TRANSLATION,55,Goulburn-Murray Water,(Not set),110,Caniambo
116663,-36.48360962,145.6672103,TRANSLATION,55,Goulburn-Murray Water,(Not set),68,Caniambo
116669,-36.49184397,145.6380419,TRANSLATION,55,Goulburn-Murray Water,(Not set),91,Caniambo
116670,-36.49224644,145.5950526,TRANSLATION,55,Goulburn-Murray Water,(Not set),83,Caniambo
116682,-36.46451368,145.6524712,TRANSLATION,55,Goulburn-Murray Water,(Not set),61,Caniambo
118695,-36.48729641,145.5957005,TRANSLATION,55,,(Not set),16.6,Caniambo
118696,-36.48729641,145.5957005,TRANSLATION,55,,(Not set),6.8,Caniambo
118716,-36.48702681,145.6504066,TRANSLATION,55,,(Not set),20,Caniambo
118717,-36.48476081,145.6493296,TRANSLATION,55,,(Not set),18,Caniambo
118718,-36.48476081,145.6493296,TRANSLATION,55,,(Not set),11,Caniambo
118719,-36.48370695,145.6359518,TRANSLATION,55,,(Not set),20,Caniambo
118720,-36.48370695,145.6359518,TRANSLATION,55,,(Not set),5,Caniambo
118723,-36.48775598,145.6353229,TRANSLATION,55,,(Not set),11,Caniambo
118726,-36.4873889,145.6425858,TRANSLATION,55,,(Not set),19,Caniambo
91030,-38.21002492,145.2797957,GLOBAL POSIT,55,Southern Rural Water,Melbourne Water CMA,50.29,Cannons Creek
WRK966215,-38.2139,145.31571,NOT KNOWN,55,Southern Rural Water,Melbourne Water CMA,90,Cannons Creek
WRK966216,-38.21388934,145.3157237,GLOBAL POSIT,55,Southern Rural Water,Melbourne Water CMA,86,Cannons Creek
93794,-38.35818432,141.4550602,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,1728.5,Cape Bridgewater
WRK962013,-38.46755723,144.8927011,TRANSLATION,55,Southern Rural Water,Melbourne Water CMA,100,Cape Schanck
100024,-38.38132461,144.8641779,GLOBAL POSIT,55,Southern Rural Water,Melbourne Water CMA,50,Capel Sound
100025,-38.38124906,144.8642843,GLOBAL POSIT,55,Southern Rural Water,Melbourne Water CMA,19,Capel Sound
WRK962010,-38.36669895,144.8788982,TRANSLATION,55,Southern Rural Water,Melbourne Water CMA,80,Capel Sound
WRK962011,-38.36668372,144.8789082,TRANSLATION,55,Southern Rural Water,Melbourne Water CMA,80,Capel Sound
82757,-35.60806237,143.9379729,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,214,Capels Crossing
82758,-35.60807891,143.9380039,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,90,Capels Crossing
82759,-35.60809855,143.9380191,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,18,Capels Crossing
54456,-36.48441077,144.9050026,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,58,Carag Carag
54458,-36.43228215,144.8861538,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,27,Carag Carag
54459,-36.48440686,144.9048668,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,15,Carag Carag
110104,-37.91123216,142.5843936,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,101,Caramut
110105,-37.94871252,142.5396109,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,80,Caramut
110106,-37.94875344,142.5395773,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,23,Caramut
WRK956583,-36.7138105,143.3121545,NOT KNOWN,54,,North Central CMA,20.5,Carapooee
WRK956594,-36.72750955,143.3135618,NOT KNOWN,54,,North Central CMA,20.5,Carapooee
WRK957926,-36.68682436,143.3154977,NOT KNOWN,54,,North Central CMA,8.5,Carapooee
WRK957927,-36.67073595,143.3376603,NOT KNOWN,54,,North Central CMA,11.5,Carapooee
WRK957925,-36.70381953,143.2740558,NOT KNOWN,54,,North Central CMA,16,Carapooee West
WRK957932,-36.70386414,143.2740795,NOT KNOWN,54,,North Central CMA,4,Carapooee West
54598,-37.53674275,143.7401765,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,84,Cardigan
WRK057103,-38.17564701,145.4230581,NOT KNOWN,55,Southern Rural Water,Melbourne Water CMA,76.45,Cardinia
WRK057105,-38.17559944,145.4229986,NOT KNOWN,55,Southern Rural Water,Melbourne Water CMA,45,Cardinia
7743,-34.30267187,142.1273099,TRANSLATION,54,,(Not set),30.1,Cardross
7744,-34.30025379,142.1572002,TRANSLATION,54,,(Not set),30.1,Cardross
137197,-35.18038808,141.0690881,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,45,Carina
8003582,-35.18038897,141.0691042,NOT KNOWN,54,Grampians Wimmera Mallee Water,Mallee CMA,100,Carina
SP068234,-37.040124,143.840236,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,91,Carisbrook
SP068235,-37.040127,143.840296,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,114,Carisbrook
WRK006120,-37.01984876,143.8765794,G-MW <100M V,54,Goulburn-Murray Water,(Not set),104,Carisbrook
WRK006233,-37.02006567,143.8886081,G-MW DESKTOP,54,Goulburn-Murray Water,(Not set),89.9,Carisbrook
WRK007488,-37.04511012,143.8085,G-MW FIELD V,54,Goulburn-Murray Water,(Not set),12,Carisbrook
WRK013826,-37.02730873,143.8591256,Water Regist,54,Goulburn-Murray Water,(Not set),,Carisbrook
WRK060825,-37.06159594,143.8105445,GLOBAL POSIT,54,Goulburn-Murray Water,(Not set),23,Carisbrook
80229,-38.58386334,143.3969918,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,161,Carlisle River
80730,-38.54554786,143.4578491,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,217,Carlisle River
80734,-38.54444424,143.4774828,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,168,Carlisle River
80735,-38.53607098,143.5232928,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,166.7,Carlisle River
80737,-38.55349828,143.47724,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,135,Carlisle River
80739,-38.56061957,143.4588292,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,136.5,Carlisle River
84749,-38.51374031,143.4102028,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,45.5,Carlisle River
84751,-38.52355492,143.450939,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,49,Carlisle River
85785,-38.55597319,143.3700336,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,98.61,Carlisle River
85786,-38.5521534,143.4095807,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,227,Carlisle River
85788,-38.5433482,143.4221845,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,53.95,Carlisle River
85789,-38.56857903,143.4225535,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,165.5,Carlisle River
85790,-38.5363935,143.3948395,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,117.5,Carlisle River
85791,-38.56130283,143.4401259,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,192.5,Carlisle River
85793,-38.5632142,143.3923301,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,173.5,Carlisle River
85794,-38.54137858,143.4421027,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,168,Carlisle River
108905,-38.53072631,143.5062105,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,135.5,Carlisle River
WRK017614,-37.32486618,144.4590046,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,44,Carlsruhe
WRK054555,-36.0006416,146.5173711,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,120,Carlyle
WRK054556,-36.0006426,146.5173889,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,60,Carlyle
WRK054826,-36.0006435,146.5174011,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,30,Carlyle
87529,-37.97941253,140.9668488,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,25,Caroline
54927,-38.38029636,143.2792941,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,5.7,Carpendeit
46853,-37.70067727,143.2014206,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,85,Carranballac
46854,-37.70066422,143.2014549,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,36,Carranballac
7003,-34.37295733,142.2202226,TRANSLATION,54,,(Not set),20.1,Carwarp
7007,-34.45826016,142.2282821,TRANSLATION,54,,(Not set),30,Carwarp
7011,-34.50169803,142.2276346,TRANSLATION,54,,(Not set),9.26,Carwarp
7012,-34.50405491,142.2665806,TRANSLATION,54,,(Not set),14.83,Carwarp
7026,-34.45826156,142.2282977,TRANSLATION,54,,(Not set),8.5,Carwarp
7489,-34.43257582,142.1916649,TRANSLATION,54,,(Not set),30,Carwarp
7494,-34.43377881,142.2304666,TRANSLATION,54,,(Not set),30,Carwarp
7526,-34.38110135,142.2303658,TRANSLATION,54,,(Not set),20,Carwarp
7564,-34.43380884,142.2304658,TRANSLATION,54,,(Not set),28.5,Carwarp
7587,-34.50213803,142.1467059,TRANSLATION,54,,(Not set),30,Carwarp
7632,-34.42411147,142.2304763,TRANSLATION,54,,(Not set),30.2,Carwarp
7657,-34.40503509,142.1881536,TRANSLATION,54,,(Not set),30,Carwarp
7659,-34.38196119,142.2075345,TRANSLATION,54,,(Not set),29,Carwarp
7877,-34.46299927,142.0792129,TRANSLATION,54,,(Not set),60,Carwarp
7882,-34.46214826,142.0797547,TRANSLATION,54,,(Not set),16.2,Carwarp
WRK017745,-37.51557945,145.4195804,GLOBAL POSIT,55,Goulburn-Murray Water,Goulburn Broken CMA,79,Castella
WRK017746,-37.51558846,145.4195802,GLOBAL POSIT,55,Goulburn-Murray Water,Goulburn Broken CMA,40,Castella
50978,-36.05459669,143.6611481,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,62,Catumnal
50979,-36.05459826,143.6611019,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,55,Catumnal
50980,-36.05459119,143.6610834,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,29,Catumnal
80230,-38.61379907,143.3065065,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,213,Chapple Vale
103886,-38.56234899,143.2904503,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,281,Chapple Vale
103887,-38.5623084,143.2904524,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,49,Chapple Vale
8004258,-36.99205691,141.4912928,NOT KNOWN,54,Grampians Wimmera Mallee Water,Wimmera CMA,55,Charam
119378,-36.26844605,143.36904,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,11.5,Charlton
116778,-37.87692143,142.7012672,TRANSLATION,54,Southern Rural Water,(Not set),68,Chatsworth
116779,-37.79153007,142.6856788,TRANSLATION,54,Southern Rural Water,(Not set),60,Chatsworth
117442,-37.83944525,142.685894,Not known,54,,(Not set),16,Chatsworth
117448,-37.86121118,142.6578581,Not known,54,,(Not set),18,Chatsworth
117452,-37.8618259,142.6577241,Not known,54,,(Not set),6,Chatsworth
117453,-37.86181705,142.6577125,Not known,54,,(Not set),1,Chatsworth
117454,-37.86236709,142.6576907,Not known,54,,(Not set),18,Chatsworth
117455,-37.86238479,142.6577139,Not known,54,,(Not set),5,Chatsworth
117458,-37.86358815,142.6573771,Not known,54,,(Not set),7,Chatsworth
117460,-37.86512453,142.6570704,Not known,54,,(Not set),18,Chatsworth
117461,-37.86512437,142.6570818,Not known,54,,(Not set),7,Chatsworth
127479,-37.9645161,145.0899659,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,17,Cheltenham
127480,-37.96451224,145.0899445,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,30,Cheltenham
WRK957403,-36.20785609,146.665438,NOT KNOWN,55,,North East CMA,16.93,Chiltern
WRK957404,-36.19699464,146.6535826,NOT KNOWN,55,,North East CMA,12.44,Chiltern
WRK957405,-36.22077258,146.6278426,NOT KNOWN,55,,North East CMA,18.43,Chiltern
WRK957406,-36.21340048,146.5979948,NOT KNOWN,55,,North East CMA,29.8,Chiltern
WRK957425,-36.18853667,146.6120019,NOT KNOWN,55,,North East CMA,30.9,Chiltern
WRK957426,-36.1885186,146.6119909,NOT KNOWN,55,,North East CMA,16.59,Chiltern
WRK957427,-36.20161941,146.6207918,NOT KNOWN,55,,North East CMA,12.45,Chiltern
WRK957428,-36.19325965,146.6315987,NOT KNOWN,55,,North East CMA,18.3,Chiltern
WRK957429,-36.18781136,146.6306678,NOT KNOWN,55,,North East CMA,27.95,Chiltern
WRK957430,-36.18782027,146.6306344,NOT KNOWN,55,,North East CMA,18.42,Chiltern
WRK957431,-36.18444163,146.6313509,NOT KNOWN,55,,North East CMA,12.01,Chiltern
WRK957432,-36.18294766,146.6564803,NOT KNOWN,55,,North East CMA,31,Chiltern
WRK957433,-36.1829748,146.6565136,NOT KNOWN,55,,North East CMA,18.75,Chiltern
WRK957434,-36.19698572,146.653616,NOT KNOWN,55,,North East CMA,4.27,Chiltern
55220,-36.1563674,146.5796027,GPS - SKM VA,55,Goulburn-Murray Water,North East CMA,64,Chiltern Valley
6093,-35.18750709,142.9964992,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,30,Chinkapook
6095,-35.19859968,142.9098037,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,25,Chinkapook
40600,-35.24710368,142.9717759,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,6.6,Chinkapook
40620,-35.20986439,142.8566666,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,15,Chinkapook
40630,-35.24250299,142.9088344,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,21,Chinkapook
40641,-35.23924126,142.8565366,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,11,Chinkapook
40643,-35.23920158,142.8565666,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,25,Chinkapook
116787,-37.28695233,143.4515161,TRANSLATION,54,Southern Rural Water,(Not set),91.5,Chute
117871,-37.32078479,143.42779,TRANSLATION,54,,(Not set),17.3,Chute
117872,-37.32078479,143.42779,TRANSLATION,54,,(Not set),3.3,Chute
119331,-37.51461242,144.0308497,GPS - SKM VA,55,Southern Rural Water,Corangamite CMA,42,Claretown
144994,-37.53324236,144.0274614,GLOBAL POSIT,55,Southern Rural Water,Corangamite CMA,46,Claretown
144995,-37.53328659,144.0274393,GLOBAL POSIT,55,Southern Rural Water,Corangamite CMA,30,Claretown
81425,-37.93390964,145.1016205,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,13.72,Clarinda
81426,-37.93390966,145.1015937,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,29.87,Clarinda
81427,-37.93377265,145.1006648,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,31.39,Clarinda
81430,-37.93503814,145.1030366,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,34.29,Clarinda
81431,-37.93505164,145.1030352,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,15.24,Clarinda
81436,-37.93095436,145.1036566,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,19.5,Clarinda
144996,-37.48316076,143.97426,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,40,Clarkes Hill
144997,-37.48312447,143.9742698,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,25,Clarkes Hill
112202,-36.92164586,141.8240535,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Wimmera CMA,73.3,Clear Lake
112203,-36.92164003,141.8240231,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Wimmera CMA,15,Clear Lake
WRK990063,-38.2177891,145.9999448,GLOBAL POSIT,55,Southern Rural Water,West Gippsland CMA,164.5,Cloverlea
SP068256,-37.28862,143.808458,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,90,Clunes
SP068257,-37.288598,143.808491,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,90,Clunes
WRK952876,-37.31297,143.804783,TRANSLATION,54,Goulburn-Murray Water,North Central CMA,80,Clunes
126975,-38.11908519,145.329257,GLOBAL POSIT,55,Southern Rural Water,Melbourne Water CMA,49,Clyde
